f1,f2,robot_1,robot_2,robot_3,robot_4
9.575150728225708,2.6312768,"[2, 6, 9, 14, 15, 24, 23, 3, 22, 26, 25, 16, 7]","[20, 17, 18, 29, 21]","[19, 8, 28, 4, 10, 0, 5, 13]","[27, 11, 12, 1]"
6.918379545211792,3.3268015,"[24, 2, 6, 9, 14, 15, 20, 17, 11, 18, 3, 29, 22, 26, 25, 23, 16, 21]","[28, 27, 13, 5, 1, 0, 10, 4, 12, 7]","[19, 8]",[]
7.462361961603165,3.0849028,"[24, 6, 9, 14, 15, 20, 27, 28, 23, 25, 26, 4, 3, 29, 22, 12, 21, 16, 7]","[2, 18, 13, 5, 0, 10]","[8, 17, 11, 1]",[19]
7.589406847953796,3.0759318,"[2, 6, 9, 14, 15, 20, 27, 11, 18, 4, 3, 22, 26, 25, 23, 16]","[24, 28, 19, 13, 5, 1, 0, 10, 29, 12, 21, 7]",[17],[8]
7.979215562343597,2.770264,"[16, 25, 3, 28, 18, 19, 17, 20, 15, 14, 9, 6]","[7, 12, 26, 21, 23, 11, 24, 2]","[13, 5, 1, 0, 10, 4, 29, 22, 27]",[8]
7.101602613925934,3.2534885,"[7, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 18, 27, 20, 15, 14, 9, 6, 2, 24]","[23, 0, 28]","[19, 17, 11, 1, 5, 13]",[8]
8.979859828948975,2.655839,"[7, 16, 21, 25, 3, 18, 17, 20, 15, 9, 6, 24]","[26, 22, 29, 28, 14, 2]","[19, 8, 10, 0]","[27, 11, 23, 12, 4, 1, 5, 13]"
6.821475148200989,3.536848,"[16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 28, 18, 27, 17, 20, 15, 14, 9, 6, 2, 24]","[7, 23, 11, 8]","[19, 0, 1, 5, 13]",[]
7.817543029785156,3.1020424,"[24, 15, 20, 14, 9, 6, 2, 21, 25, 26, 29, 3, 4, 10, 28, 16, 7]","[12, 22, 0, 27, 11, 23]","[17, 18, 1, 5, 13]","[19, 8]"
6.61613142490387,3.879758,"[23, 28, 18, 11, 27, 8, 17, 20, 15, 14, 9, 6, 2, 24, 16, 21, 26, 22, 29, 3, 4, 25]","[7, 12]","[19, 1]","[0, 10, 5, 13]"
6.697677135467529,3.6275458,"[21, 23, 25, 26, 12, 22, 29, 3, 4, 10, 0, 18, 11, 27, 8, 20, 15, 14, 9, 6, 24]","[2, 28, 16, 7]","[19, 17, 1, 5, 13]",[]
8.411976218223572,2.7402737,"[2, 6, 9, 14, 20, 16, 21, 25, 4, 3, 29, 12, 7]","[24, 15, 23, 26, 22]","[19, 17, 27, 11, 28, 10, 5, 1, 0, 18]","[8, 13]"
8.55669093132019,2.7109275,"[16, 23, 29, 3, 4, 28, 11, 15, 20, 14, 9, 6, 2]","[24, 8, 19, 18, 21, 26, 12, 7]","[17, 27, 25, 22, 10, 0, 1, 5]",[13]
6.550088465213776,4.035425,"[16, 21, 10, 0, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24, 23, 4, 3, 29, 22, 26]","[7, 12, 25, 28, 11]","[1, 5, 13]",[]
8.564034581184387,2.705398,"[2, 6, 9, 14, 15, 20, 27, 4, 29, 22, 26, 23, 16]","[24, 1, 13, 10, 25, 21, 12, 7]","[8, 17, 11, 0]","[19, 18, 28, 3, 5]"
6.562331140041351,4.0141025,"[23, 28, 11, 18, 19, 8, 17, 27, 20, 15, 14, 9, 6, 2, 24, 16, 21, 25, 4, 3, 29, 22, 26, 7]","[0, 10, 12]","[1, 5, 13]",[]
7.241977214813232,3.149864,"[16, 21, 25, 26, 3, 4, 18, 27, 8, 20, 15, 14, 9, 6, 2, 24]","[7, 12, 22, 29, 10, 5, 13, 1, 11, 23]","[19, 17, 28, 0]",[]
8.94157612323761,2.6725788,"[7, 16, 21, 25, 22, 3, 18, 17, 20, 15, 9, 6]","[26, 29, 24, 14, 2]","[19, 8, 27, 28, 23, 10, 0, 1]","[11, 12, 4, 5, 13]"
7.6573925614356995,3.1478868,"[7, 16, 21, 25, 29, 4, 18, 19, 27, 17, 20, 15, 14, 9, 6, 2, 24]","[12, 22, 26, 3, 10, 5, 13, 1]","[11, 28, 23, 0]",[8]
