f1,f2,robot_1,robot_2,robot_3,robot_4
8.946042776107788,2.9590256,"[27, 19, 8, 17, 20, 15]","[7, 24, 11, 9, 14, 6, 2]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
8.969031691551208,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 21, 16, 6, 9, 14, 2]","[28, 23, 25, 12, 22, 26, 0]","[13, 5, 4, 3, 29, 10, 1]"
8.942875266075134,2.973983,"[11, 27, 19, 8, 17, 20, 15]","[2, 14, 9, 6, 24, 7]","[18, 28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4]","[1, 0, 10, 5, 13]"
8.95785677433014,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 21, 7]","[28, 23, 25, 26, 12, 22, 29, 10, 0]","[1, 4, 3, 5, 13]"
8.948017835617065,2.982774,"[18, 19, 8, 17, 27]","[2, 6, 9, 14, 20, 15, 11, 24, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
8.981644749641418,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 23, 16, 21, 7]","[0, 28, 25, 26, 29, 4, 10, 5, 13]","[12, 22, 3, 1]"
8.97795295715332,3.0150378,"[11, 18, 19, 8, 17, 20]","[2, 6, 9, 14, 15, 27, 24, 7]","[28, 23, 16, 21, 25, 26, 12, 22, 29, 3, 4, 10, 0]","[1, 5, 13]"
8.983309388160706,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 21, 7]","[28, 23, 25, 26, 12, 22, 10, 0]","[13, 5, 4, 3, 29, 1]"
8.949142813682556,3.0985513,"[11, 27, 15, 20, 17, 8, 19, 18]","[2, 6, 14, 9, 24]","[28, 23, 16, 21, 7, 12, 25, 26, 22, 29, 3, 4, 10]","[0, 1, 5, 13]"
8.990569591522217,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 16, 21, 25]","[13, 5, 4, 3, 29, 22, 12, 26, 10, 0, 1]"
9.003336668014526,2.7077155,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 16, 21, 25, 26, 29, 4, 10]","[1, 0, 12, 22, 3, 5, 13]"
9.129160284996033,2.6964772,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[6, 9, 14, 2]","[28, 23, 16, 21, 7, 12, 25, 26, 29, 4, 10, 0]","[1, 3, 22, 5, 13]"
8.999915361404419,2.7090473,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 16, 21, 25, 26, 29, 10]","[1, 0, 12, 22, 3, 4, 5, 13]"
8.999549150466919,2.9665089,"[16, 18, 19, 8, 17, 20, 15, 27, 11]","[2, 14, 9, 6, 24, 7]","[28, 23, 21, 25, 10, 0]","[1, 26, 12, 22, 29, 3, 4, 5, 13]"
9.129449248313904,2.6911511,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[7, 21, 16, 6, 9, 14, 2]","[28, 23, 25, 26, 29, 4, 10, 0]","[13, 5, 3, 22, 12, 1]"
9.044045209884644,2.7313375,"[11, 18, 19, 8, 17, 27, 20, 15, 24]","[2, 14, 9, 6, 7]","[28, 23, 16, 21, 25]","[1, 0, 10, 26, 12, 22, 29, 3, 4, 5, 13]"
